time[YYYY-MM-DD hh:mm:ss PST], water_temperature,depth
5/27/17 16:36,9.25,35
5/27/17 16:38,9.258,35
5/27/17 16:40,9.258,35
5/27/17 16:42,9.263,35
5/27/17 16:44,9.27,35
5/27/17 16:46,9.247,35
5/27/17 16:48,9.234,35
5/27/17 16:50,9.218,35
5/27/17 16:52,9.203,35
5/27/17 16:54,9.2,35
5/27/17 16:56,9.15,35
5/27/17 16:58,9.096,35
5/27/17 17:00,9.013,35
5/27/17 17:02,9.035,35
5/27/17 17:04,9.124,35
5/27/17 17:06,9.177,35
5/27/17 17:08,9.034,35
5/27/17 17:10,9.011,35
5/27/17 17:12,8.999,35
5/27/17 17:14,8.988,35
5/27/17 17:16,8.986,35
5/27/17 17:18,8.981,35
5/27/17 17:20,9.005,35
5/27/17 17:22,8.986,35
5/27/17 17:24,8.983,35
5/27/17 17:26,8.983,35
5/27/17 17:28,8.981,35
5/27/17 17:30,8.986,35
5/27/17 17:32,9.002,35
5/27/17 17:34,8.999,35
5/27/17 17:36,8.993,35
5/27/17 17:38,8.996,35
5/27/17 17:40,8.998,35
5/27/17 17:42,8.99,35
5/27/17 17:44,8.98,35
5/27/17 17:46,8.976,35
5/27/17 17:48,8.976,35
5/27/17 17:50,8.977,35
5/27/17 17:52,8.969,35
5/27/17 17:54,8.973,35
5/27/17 17:56,8.971,35
5/27/17 17:58,8.973,35
5/27/17 18:00,8.973,35
5/27/17 18:02,8.969,35
5/27/17 18:04,8.968,35
5/27/17 18:06,8.981,35
5/27/17 18:08,8.978,35
5/27/17 18:10,8.98,35
5/27/17 18:12,8.98,35
5/27/17 18:14,8.979,35
5/27/17 18:16,8.977,35
5/27/17 18:18,8.977,35
5/27/17 18:20,8.976,35
5/27/17 18:22,8.971,35
5/27/17 18:24,8.977,35
5/27/17 18:26,8.973,35
5/27/17 18:28,8.969,35
5/27/17 18:30,8.971,35
5/27/17 18:32,8.965,35
5/27/17 18:34,8.97,35
5/27/17 18:36,8.971,35
5/27/17 18:38,8.967,35
5/27/17 18:40,8.96,35
5/27/17 18:42,8.956,35
5/27/17 18:44,8.949,35
5/27/17 18:46,8.951,35
5/27/17 18:48,8.945,35
5/27/17 18:50,8.945,35
5/27/17 18:52,8.938,35
5/27/17 18:54,8.934,35
5/27/17 18:56,8.932,35
5/27/17 18:58,8.929,35
5/27/17 19:00,8.925,35
5/27/17 19:02,8.921,35
5/27/17 19:04,8.92,35
5/27/17 19:06,8.921,35
5/27/17 19:08,8.917,35
5/27/17 19:10,8.916,35
5/27/17 19:12,8.913,35
5/27/17 19:14,8.912,35
5/27/17 19:16,8.907,35
5/27/17 19:18,8.906,35
5/27/17 19:20,8.897,35
5/27/17 19:22,8.891,35
5/27/17 19:24,8.894,35
5/27/17 19:26,8.893,35
5/27/17 19:28,8.892,35
5/27/17 19:30,8.885,35
5/27/17 19:32,8.884,35
5/27/17 19:34,8.881,35
5/27/17 19:36,8.875,35
5/27/17 19:38,8.878,35
5/27/17 19:40,8.877,35
5/27/17 19:42,8.875,35
5/27/17 19:44,8.873,35
5/27/17 19:46,8.87,35
5/27/17 19:48,8.87,35
5/27/17 19:50,8.867,35
5/27/17 19:52,8.867,35
5/27/17 19:54,8.87,35
5/27/17 19:56,8.865,35
5/27/17 19:58,8.862,35
5/27/17 20:00,8.859,35
5/27/17 20:02,8.857,35
5/27/17 20:04,8.852,35
5/27/17 20:06,8.854,35
5/27/17 20:08,8.851,35
5/27/17 20:10,8.85,35
5/27/17 20:12,8.844,35
5/27/17 20:14,8.842,35
5/27/17 20:16,8.84,35
5/27/17 20:18,8.837,35
5/27/17 20:20,8.835,35
5/27/17 20:22,8.829,35
5/27/17 20:24,8.833,35
5/27/17 20:26,8.823,35
5/27/17 20:28,8.82,35
5/27/17 20:30,8.818,35
5/27/17 20:32,8.815,35
5/27/17 20:34,8.809,35
5/27/17 20:36,8.803,35
5/27/17 20:38,8.801,35
5/27/17 20:40,8.802,35
5/27/17 20:42,8.798,35
5/27/17 20:44,8.801,35
5/27/17 20:46,8.793,35
5/27/17 20:48,8.79,35
5/27/17 20:50,8.786,35
5/27/17 20:52,8.778,35
5/27/17 20:54,8.78,35
5/27/17 20:56,8.778,35
5/27/17 20:58,8.773,35
5/27/17 21:00,8.765,35
5/27/17 21:02,8.766,35
5/27/17 21:04,8.764,35
5/27/17 21:06,8.76,35
5/27/17 21:08,8.757,35
5/27/17 21:10,8.751,35
5/27/17 21:12,8.747,35
5/27/17 21:14,8.742,35
5/27/17 21:16,8.735,35
5/27/17 21:18,8.733,35
5/27/17 21:20,8.723,35
5/27/17 21:22,8.723,35
5/27/17 21:24,8.715,35
5/27/17 21:26,8.72,35
5/27/17 21:28,8.725,35
5/27/17 21:30,8.722,35
5/27/17 21:32,8.718,35
5/27/17 21:34,8.714,35
5/27/17 21:36,8.699,35
5/27/17 21:38,8.702,35
5/27/17 21:40,8.699,35
5/27/17 21:42,8.701,35
5/27/17 21:44,8.702,35
5/27/17 21:46,8.693,35
5/27/17 21:48,8.688,35
5/27/17 21:50,8.685,35
5/27/17 21:52,8.684,35
5/27/17 21:54,8.68,35
5/27/17 21:56,8.679,35
5/27/17 21:58,8.679,35
5/27/17 22:00,8.683,35
5/27/17 22:02,8.671,35
5/27/17 22:04,8.675,35
5/27/17 22:06,8.67,35
5/27/17 22:08,8.668,35
5/27/17 22:10,8.669,35
5/27/17 22:12,8.669,35
5/27/17 22:14,8.664,35
5/27/17 22:16,8.667,35
5/27/17 22:18,8.659,35
5/27/17 22:20,8.662,35
5/27/17 22:22,8.655,35
5/27/17 22:24,8.658,35
5/27/17 22:26,8.654,35
5/27/17 22:28,8.655,35
5/27/17 22:30,8.651,35
5/27/17 22:32,8.649,35
5/27/17 22:34,8.653,35
5/27/17 22:36,8.647,35
5/27/17 22:38,8.648,35
5/27/17 22:40,8.647,35
5/27/17 22:42,8.647,35
5/27/17 22:44,8.648,35
5/27/17 22:46,8.646,35
5/27/17 22:48,8.651,35
5/27/17 22:50,8.647,35
5/27/17 22:52,8.646,35
5/27/17 22:54,8.644,35
5/27/17 22:56,8.643,35
5/27/17 22:58,8.643,35
5/27/17 23:00,8.643,35
5/27/17 23:02,8.644,35
5/27/17 23:04,8.644,35
5/27/17 23:06,8.644,35
5/27/17 23:08,8.645,35
5/27/17 23:10,8.647,35
5/27/17 23:12,8.646,35
5/27/17 23:14,8.648,35
5/27/17 23:16,8.647,35
5/27/17 23:18,8.651,35
5/27/17 23:20,8.648,35
5/27/17 23:22,8.652,35
5/27/17 23:24,8.652,35
5/27/17 23:26,8.651,35
5/27/17 23:28,8.652,35
5/27/17 23:30,8.651,35
5/27/17 23:32,8.653,35
5/27/17 23:34,8.654,35
5/27/17 23:36,8.655,35
5/27/17 23:38,8.656,35
5/27/17 23:40,8.662,35
5/27/17 23:42,8.659,35
5/27/17 23:44,8.659,35
5/27/17 23:46,8.662,35
5/27/17 23:48,8.662,35
5/27/17 23:50,8.662,35
5/27/17 23:52,8.664,35
5/27/17 23:54,8.663,35
5/27/17 23:56,8.673,35
5/27/17 23:58,8.675,35
5/28/17 0:00,8.675,35
5/28/17 0:02,8.676,35
5/28/17 0:04,8.673,35
5/28/17 0:06,8.675,35
5/28/17 0:08,8.675,35
5/28/17 0:10,8.675,35
5/28/17 0:12,8.676,35
5/28/17 0:14,8.68,35
5/28/17 0:16,8.683,35
5/28/17 0:18,8.682,35
5/28/17 0:20,8.682,35
5/28/17 0:22,8.682,35
5/28/17 0:24,8.687,35
5/28/17 0:26,8.686,35
5/28/17 0:28,8.701,35
5/28/17 0:30,8.7,35
5/28/17 0:32,8.698,35
5/28/17 0:34,8.709,35
5/28/17 0:36,8.722,35
5/28/17 0:38,8.721,35
5/28/17 0:40,8.722,35
5/28/17 0:42,8.717,35
5/28/17 0:44,8.722,35
5/28/17 0:46,8.728,35
5/28/17 0:48,8.736,35
5/28/17 0:50,8.735,35
5/28/17 0:52,8.741,35
5/28/17 0:54,8.743,35
5/28/17 0:56,8.744,35
5/28/17 0:58,8.746,35
5/28/17 1:00,8.738,35
5/28/17 1:02,8.745,35
5/28/17 1:04,8.769,35
5/28/17 1:06,8.769,35
5/28/17 1:08,8.778,35
5/28/17 1:10,8.778,35
5/28/17 1:12,8.777,35
5/28/17 1:14,8.775,35
5/28/17 1:16,8.783,35
5/28/17 1:18,8.776,35
5/28/17 1:20,8.781,35
5/28/17 1:22,8.79,35
5/28/17 1:24,8.8,35
5/28/17 1:26,8.799,35
5/28/17 1:28,8.804,35
5/28/17 1:30,8.818,35
5/28/17 1:32,8.818,35
5/28/17 1:34,8.822,35
5/28/17 1:36,8.822,35
5/28/17 1:38,8.827,35
5/28/17 1:40,8.835,35
5/28/17 1:42,8.838,35
5/28/17 1:44,8.84,35
5/28/17 1:46,8.836,35
5/28/17 1:48,8.845,35
5/28/17 1:50,8.847,35
5/28/17 1:52,8.85,35
5/28/17 1:54,8.851,35
5/28/17 1:56,8.853,35
5/28/17 1:58,8.856,35
5/28/17 2:00,8.861,35
5/28/17 2:02,8.873,35
5/28/17 2:04,8.873,35
5/28/17 2:06,8.874,35
5/28/17 2:08,8.875,35
5/28/17 2:10,8.879,35
5/28/17 2:12,8.883,35
5/28/17 2:14,8.9,35
5/28/17 2:16,8.891,35
5/28/17 2:18,8.887,35
5/28/17 2:20,8.882,35
5/28/17 2:22,8.889,35
5/28/17 2:24,8.893,35
5/28/17 2:26,8.91,35
5/28/17 2:28,8.906,35
5/28/17 2:30,8.905,35
5/28/17 2:32,8.913,35
5/28/17 2:34,8.911,35
5/28/17 2:36,8.906,35
5/28/17 2:38,8.91,35
5/28/17 2:40,8.917,35
5/28/17 2:42,8.924,35
5/28/17 2:44,8.925,35
5/28/17 2:46,8.932,35
5/28/17 2:48,8.932,35
5/28/17 2:50,8.936,35
5/28/17 2:52,8.927,35
5/28/17 2:54,8.929,35
5/28/17 2:56,8.938,35
5/28/17 2:58,8.943,35
5/28/17 3:00,8.981,35
5/28/17 3:02,8.986,35
5/28/17 3:04,8.987,35
5/28/17 3:06,8.99,35
5/28/17 3:08,8.976,35
5/28/17 3:10,8.972,35
5/28/17 3:12,8.989,35
5/28/17 3:14,8.987,35
5/28/17 3:16,8.986,35
5/28/17 3:18,9.016,35
5/28/17 3:20,8.993,35
5/28/17 3:22,8.973,35
5/28/17 3:24,8.982,35
5/28/17 3:26,8.98,35
5/28/17 3:28,8.979,35
5/28/17 3:30,8.986,35
5/28/17 3:32,8.997,35
5/28/17 3:34,8.99,35
5/28/17 3:36,9.015,35
5/28/17 3:38,9.008,35
5/28/17 3:40,9.026,35
5/28/17 3:42,9.03,35
5/28/17 3:44,9.03,35
5/28/17 3:46,9.014,35
5/28/17 3:48,9.044,35
5/28/17 3:50,9.029,35
5/28/17 3:52,9.043,35
5/28/17 3:54,9.037,35
5/28/17 3:56,9.045,35
5/28/17 3:58,9.052,35
5/28/17 4:00,9.053,35
5/28/17 4:02,9.05,35
5/28/17 4:04,9.074,35
5/28/17 4:06,9.059,35
5/28/17 4:08,9.056,35
5/28/17 4:10,9.058,35
5/28/17 4:12,9.059,35
5/28/17 4:14,9.059,35
5/28/17 4:16,9.039,35
5/28/17 4:18,9.048,35
5/28/17 4:20,9.054,35
5/28/17 4:22,9.058,35
5/28/17 4:24,9.056,35
5/28/17 4:26,9.05,35
5/28/17 4:28,9.058,35
5/28/17 4:30,9.071,35
5/28/17 4:32,9.072,35
5/28/17 4:34,9.066,35
5/28/17 4:36,9.065,35
5/28/17 4:38,9.056,35
5/28/17 4:40,9.066,35
5/28/17 4:42,9.059,35
5/28/17 4:44,9.069,35
5/28/17 4:46,9.061,35
5/28/17 4:48,9.054,35
5/28/17 4:50,9.062,35
5/28/17 4:52,9.068,35
5/28/17 4:54,9.063,35
5/28/17 4:56,9.07,35
5/28/17 4:58,9.061,35
5/28/17 5:00,9.065,35
5/28/17 5:02,9.067,35
5/28/17 5:04,9.067,35
5/28/17 5:06,9.06,35
5/28/17 5:08,9.06,35
5/28/17 5:10,9.067,35
5/28/17 5:12,9.062,35
5/28/17 5:14,9.064,35
5/28/17 5:16,9.068,35
5/28/17 5:18,9.072,35
5/28/17 5:20,9.068,35
5/28/17 5:22,9.07,35
5/28/17 5:24,9.068,35
5/28/17 5:26,9.067,35
5/28/17 5:28,9.061,35
5/28/17 5:30,9.064,35
5/28/17 5:32,9.059,35
5/28/17 5:34,9.059,35
5/28/17 5:36,9.063,35
5/28/17 5:38,9.057,35
5/28/17 5:40,9.056,35
5/28/17 5:42,9.06,35
5/28/17 5:44,9.058,35
5/28/17 5:46,9.057,35
5/28/17 5:48,9.054,35
5/28/17 5:50,9.064,35
5/28/17 5:52,9.048,35
5/28/17 5:54,9.057,35
5/28/17 5:56,9.062,35
5/28/17 5:58,9.056,35
5/28/17 6:00,9.054,35
5/28/17 6:02,9.056,35
5/28/17 6:04,9.064,35
5/28/17 6:06,9.057,35
5/28/17 6:08,9.056,35
5/28/17 6:10,9.054,35
5/28/17 6:12,9.053,35
5/28/17 6:14,9.051,35
5/28/17 6:16,9.049,35
5/28/17 6:18,9.045,35
5/28/17 6:20,9.044,35
5/28/17 6:22,9.038,35
5/28/17 6:24,9.039,35
5/28/17 6:26,9.047,35
5/28/17 6:28,9.042,35
5/28/17 6:30,9.039,35
5/28/17 6:32,9.035,35
5/28/17 6:34,9.033,35
5/28/17 6:36,9.037,35
5/28/17 6:38,9.044,35
5/28/17 6:40,9.041,35
5/28/17 6:42,9.038,35
5/28/17 6:44,9.023,35
5/28/17 6:46,9.016,35
5/28/17 6:48,9.015,35
5/28/17 6:50,9.015,35
5/28/17 6:52,9.017,35
5/28/17 6:54,9.002,35
5/28/17 6:56,9.01,35
5/28/17 6:58,8.993,35
5/28/17 7:00,8.998,35
5/28/17 7:02,8.991,35
5/28/17 7:04,8.985,35
5/28/17 7:06,8.982,35
5/28/17 7:08,8.984,35
5/28/17 7:10,8.981,35
5/28/17 7:12,8.972,35
5/28/17 7:14,8.969,35
5/28/17 7:16,8.96,35
5/28/17 7:18,8.96,35
5/28/17 7:20,8.962,35
5/28/17 7:22,8.948,35
5/28/17 7:24,8.949,35
5/28/17 7:26,8.948,35
5/28/17 7:28,8.957,35
5/28/17 7:30,8.959,35
5/28/17 7:32,8.959,35
5/28/17 7:34,8.946,35
5/28/17 7:36,8.943,35
5/28/17 7:38,8.94,35
5/28/17 7:40,8.943,35
5/28/17 7:42,8.94,35
5/28/17 7:44,8.929,35
5/28/17 7:46,8.933,35
5/28/17 7:48,8.935,35
5/28/17 7:50,8.924,35
5/28/17 7:52,8.918,35
5/28/17 7:54,8.907,35
5/28/17 7:56,8.905,35
5/28/17 7:58,8.901,35
5/28/17 8:00,8.896,35
5/28/17 8:02,8.893,35
5/28/17 8:04,8.891,35
5/28/17 8:06,8.89,35
5/28/17 8:08,8.887,35
5/28/17 8:10,8.884,35
5/28/17 8:12,8.881,35
5/28/17 8:14,8.879,35
5/28/17 8:16,8.877,35
5/28/17 8:18,8.874,35
5/28/17 8:20,8.871,35
5/28/17 8:22,8.869,35
5/28/17 8:24,8.871,35
5/28/17 8:26,8.868,35
5/28/17 8:28,8.864,35
5/28/17 8:30,8.861,35
5/28/17 8:32,8.862,35
5/28/17 8:34,8.855,35
5/28/17 8:36,8.855,35
5/28/17 8:38,8.855,35
5/28/17 8:40,8.853,35
5/28/17 8:42,8.85,35
5/28/17 8:44,8.847,35
5/28/17 8:46,8.847,35
5/28/17 8:48,8.846,35
5/28/17 8:50,8.846,35
5/28/17 8:52,8.842,35
5/28/17 8:54,8.841,35
5/28/17 8:56,8.83,35
5/28/17 8:58,8.834,35
5/28/17 9:00,8.832,35
5/28/17 9:02,8.83,35
5/28/17 9:04,8.83,35
5/28/17 9:06,8.824,35
5/28/17 9:08,8.824,35
5/28/17 9:10,8.824,35
5/28/17 9:12,8.825,35
5/28/17 9:14,8.819,35
5/28/17 9:16,8.82,35
5/28/17 9:18,8.824,35
5/28/17 9:20,8.82,35
5/28/17 9:22,8.82,35
5/28/17 9:24,8.822,35
5/28/17 9:26,8.819,35
5/28/17 9:28,8.818,35
5/28/17 9:30,8.814,35
5/28/17 9:32,8.815,35
5/28/17 9:34,8.808,35
5/28/17 9:36,8.804,35
5/28/17 9:38,8.808,35
5/28/17 9:40,8.841,35
5/28/17 9:42,8.816,35
5/28/17 9:44,8.785,35
5/28/17 9:46,8.788,35
5/28/17 9:48,8.789,35
5/28/17 9:50,8.786,35
5/28/17 9:52,8.788,35
5/28/17 9:54,8.78,35
5/28/17 9:56,8.777,35
5/28/17 9:58,8.777,35
5/28/17 10:00,8.774,35
5/28/17 10:02,8.775,35
5/28/17 10:04,8.773,35
5/28/17 10:06,8.773,35
5/28/17 10:08,8.773,35
5/28/17 10:10,8.77,35
5/28/17 10:12,8.77,35
5/28/17 10:14,8.767,35
5/28/17 10:16,8.765,35
5/28/17 10:18,8.76,35
5/28/17 10:20,8.758,35
5/28/17 10:22,8.758,35
5/28/17 10:24,8.762,35
5/28/17 10:26,8.751,35
5/28/17 10:28,8.745,35
5/28/17 10:30,8.752,35
5/28/17 10:32,8.759,35
5/28/17 10:34,8.746,35
5/28/17 10:36,8.746,35
5/28/17 10:38,8.75,35
5/28/17 10:40,8.754,35
5/28/17 10:42,8.754,35
5/28/17 10:44,8.739,35
5/28/17 10:46,8.743,35
5/28/17 10:48,8.741,35
5/28/17 10:50,8.738,35
5/28/17 10:52,8.739,35
5/28/17 10:54,8.739,35
5/28/17 10:56,8.741,35
5/28/17 10:58,8.737,35
5/28/17 11:00,8.737,35
5/28/17 11:02,8.736,35
5/28/17 11:04,8.733,35
5/28/17 11:06,8.734,35
5/28/17 11:08,8.732,35
5/28/17 11:10,8.73,35
5/28/17 11:12,8.731,35
5/28/17 11:14,8.727,35
5/28/17 11:16,8.725,35
5/28/17 11:18,8.722,35
5/28/17 11:20,8.721,35
5/28/17 11:22,8.722,35
5/28/17 11:24,8.722,35
5/28/17 11:26,8.718,35
5/28/17 11:28,8.724,35
5/28/17 11:30,8.719,35
5/28/17 11:32,8.722,35
5/28/17 11:34,8.72,35
5/28/17 11:36,8.717,35
5/28/17 11:38,8.727,35
5/28/17 11:40,8.718,35
5/28/17 11:42,8.72,35
5/28/17 11:44,8.719,35
5/28/17 11:46,8.722,35
5/28/17 11:48,8.714,35
5/28/17 11:50,8.721,35
5/28/17 11:52,8.724,35
5/28/17 11:54,8.721,35
5/28/17 11:56,8.722,35
5/28/17 11:58,8.726,35
5/28/17 12:00,8.727,35
5/28/17 12:02,8.724,35
5/28/17 12:04,8.723,35
5/28/17 12:06,8.726,35
5/28/17 12:08,8.727,35
5/28/17 12:10,8.726,35
5/28/17 12:12,8.728,35
5/28/17 12:14,8.73,35
5/28/17 12:16,8.737,35
5/28/17 12:18,8.729,35
5/28/17 12:20,8.738,35
5/28/17 12:22,8.737,35
5/28/17 12:24,8.737,35
5/28/17 12:26,8.748,35
5/28/17 12:28,8.744,35
5/28/17 12:30,8.743,35
5/28/17 12:32,8.745,35
5/28/17 12:34,8.751,35
5/28/17 12:36,8.752,35
5/28/17 12:38,8.757,35
5/28/17 12:40,8.776,35
5/28/17 12:42,8.775,35
5/28/17 12:44,8.777,35
5/28/17 12:46,8.783,35
5/28/17 12:48,8.795,35
5/28/17 12:50,8.78,35
5/28/17 12:52,8.789,35
5/28/17 12:54,8.805,35
5/28/17 12:56,8.808,35
5/28/17 12:58,8.809,35
5/28/17 13:00,8.808,35
5/28/17 13:02,8.818,35
5/28/17 13:04,8.824,35
5/28/17 13:06,8.824,35
5/28/17 13:08,8.825,35
5/28/17 13:10,8.824,35
5/28/17 13:12,8.834,35
5/28/17 13:14,8.823,35
5/28/17 13:16,8.823,35
5/28/17 13:18,8.823,35
5/28/17 13:20,8.832,35
5/28/17 13:22,8.837,35
5/28/17 13:24,8.836,35
5/28/17 13:26,8.847,35
5/28/17 13:28,8.846,35
5/28/17 13:30,8.843,35
5/28/17 13:32,8.848,35
5/28/17 13:34,8.843,35
5/28/17 13:36,8.847,35
5/28/17 13:38,8.844,35
5/28/17 13:40,8.842,35
5/28/17 13:42,8.848,35
5/28/17 13:44,8.849,35
5/28/17 13:46,8.852,35
5/28/17 13:48,8.865,35
5/28/17 13:50,8.867,35
5/28/17 13:52,8.873,35
5/28/17 13:54,8.885,35
5/28/17 13:56,8.883,35
5/28/17 13:58,8.889,35
5/28/17 14:00,8.894,35
5/28/17 14:02,8.889,35
5/28/17 14:04,8.894,35
5/28/17 14:06,8.908,35
5/28/17 14:08,8.923,35
5/28/17 14:10,8.913,35
5/28/17 14:12,8.895,35
5/28/17 14:14,8.913,35
5/28/17 14:16,8.934,35
5/28/17 14:18,8.932,35
5/28/17 14:20,8.923,35
5/28/17 14:22,8.943,35
5/28/17 14:24,8.947,35
5/28/17 14:26,8.948,35
5/28/17 14:28,8.948,35
5/28/17 14:30,8.951,35
5/28/17 14:32,8.953,35
5/28/17 14:34,8.959,35
5/28/17 14:36,8.961,35
5/28/17 14:38,8.965,35
5/28/17 14:40,8.968,35
5/28/17 14:42,8.972,35
5/28/17 14:44,8.972,35
5/28/17 14:46,8.991,35
5/28/17 14:48,8.982,35
5/28/17 14:50,8.985,35
5/28/17 14:52,8.989,35
5/28/17 14:54,8.988,35
5/28/17 14:56,8.994,35
5/28/17 14:58,9.005,35
5/28/17 15:00,9.004,35
5/28/17 15:02,9.009,35
5/28/17 15:04,9.015,35
5/28/17 15:06,9.019,35
5/28/17 15:08,9.022,35
5/28/17 15:10,9.021,35
5/28/17 15:12,9.046,35
5/28/17 15:14,9.04,35
5/28/17 15:16,8.997,35
5/28/17 15:18,9.037,35
5/28/17 15:20,9.058,35
5/28/17 15:22,9.064,35
5/28/17 15:24,9.071,35
5/28/17 15:26,9.081,35
5/28/17 15:28,9.093,35
5/28/17 15:30,9.084,35
5/28/17 15:32,9.084,35
5/28/17 15:34,9.068,35
5/28/17 15:36,9.076,35
5/28/17 15:38,9.078,35
5/28/17 15:40,9.062,35
5/28/17 15:42,9.058,35
5/28/17 15:44,9.072,35
5/28/17 15:46,9.069,35
5/28/17 15:48,9.065,35
5/28/17 15:50,9.093,35
5/28/17 15:52,9.084,35
5/28/17 15:54,9.065,35
5/28/17 15:56,9.098,35
5/28/17 15:58,9.119,35
5/28/17 16:00,9.107,35
5/28/17 16:02,9.116,35
5/28/17 16:04,9.14,35
5/28/17 16:06,9.142,35
5/28/17 16:08,9.158,35
5/28/17 16:10,9.131,35
5/28/17 16:12,9.124,35
5/28/17 16:14,9.157,35
5/28/17 16:16,9.155,35
5/28/17 16:18,9.153,35
5/28/17 16:20,9.166,35
5/28/17 16:22,9.116,35
5/28/17 16:24,9.144,35
5/28/17 16:26,9.166,35
5/28/17 16:28,9.139,35
5/28/17 16:30,9.142,35
5/28/17 16:32,9.166,35
5/28/17 16:34,9.169,35
5/28/17 16:36,9.2,35
5/28/17 16:38,9.185,35
5/28/17 16:40,9.222,35
5/28/17 16:42,9.189,35
5/28/17 16:44,9.202,35
5/28/17 16:46,9.182,35
5/28/17 16:48,9.194,35
5/28/17 16:50,9.161,35
5/28/17 16:52,9.191,35
5/28/17 16:54,9.206,35
5/28/17 16:56,9.191,35
5/28/17 16:58,9.266,35
5/28/17 17:00,9.243,35
5/28/17 17:02,9.255,35
5/28/17 17:04,9.268,35
5/28/17 17:06,9.258,35
5/28/17 17:08,9.271,35
5/28/17 17:10,9.285,35
5/28/17 17:12,9.279,35
5/28/17 17:14,9.28,35
5/28/17 17:16,9.28,35
5/28/17 17:18,9.287,35
5/28/17 17:20,9.278,35
5/28/17 17:22,9.267,35
5/28/17 17:24,9.279,35
5/28/17 17:26,9.273,35
5/28/17 17:28,9.273,35
5/28/17 17:30,9.27,35
5/28/17 17:32,9.274,35
5/28/17 17:34,9.269,35
5/28/17 17:36,9.268,35
5/28/17 17:38,9.267,35
5/28/17 17:40,9.268,35
5/28/17 17:42,9.263,35
5/28/17 17:44,9.263,35
5/28/17 17:46,9.261,35
5/28/17 17:48,9.257,35
5/28/17 17:50,9.251,35
5/28/17 17:52,9.255,35
5/28/17 17:54,9.246,35
5/28/17 17:56,9.244,35
5/28/17 17:58,9.238,35
5/28/17 18:00,9.24,35
5/28/17 18:02,9.232,35
5/28/17 18:04,9.231,35
5/28/17 18:06,9.233,35
5/28/17 18:08,9.23,35
5/28/17 18:10,9.225,35
5/28/17 18:12,9.229,35
5/28/17 18:14,9.225,35
5/28/17 18:16,9.222,35
5/28/17 18:18,9.22,35
5/28/17 18:20,9.218,35
5/28/17 18:22,9.214,35
5/28/17 18:24,9.208,35
5/28/17 18:26,9.214,35
5/28/17 18:28,9.213,35
5/28/17 18:30,9.214,35
5/28/17 18:32,9.207,35
5/28/17 18:34,9.202,35
5/28/17 18:36,9.193,35
5/28/17 18:38,9.189,35
5/28/17 18:40,9.184,35
5/28/17 18:42,9.188,35
5/28/17 18:44,9.18,35
5/28/17 18:46,9.164,35
5/28/17 18:48,9.144,35
5/28/17 18:50,9.141,35
5/28/17 18:52,9.139,35
5/28/17 18:54,9.158,35
5/28/17 18:56,9.143,35
5/28/17 18:58,9.145,35
5/28/17 19:00,9.154,35
5/28/17 19:02,9.153,35
5/28/17 19:04,9.146,35
5/28/17 19:06,9.151,35
5/28/17 19:08,9.145,35
5/28/17 19:10,9.138,35
5/28/17 19:12,9.127,35
5/28/17 19:14,9.138,35
5/28/17 19:16,9.146,35
5/28/17 19:18,9.136,35
5/28/17 19:20,9.132,35
5/28/17 19:22,9.111,35
5/28/17 19:24,9.111,35
5/28/17 19:26,9.123,35
5/28/17 19:28,9.121,35
5/28/17 19:30,9.117,35
5/28/17 19:32,9.101,35
5/28/17 19:34,9.083,35
5/28/17 19:36,9.077,35
5/28/17 19:38,9.083,35
5/28/17 19:40,9.045,35
5/28/17 19:42,9.034,35
5/28/17 19:44,9.03,35
5/28/17 19:46,9.009,35
5/28/17 19:48,9.01,35
5/28/17 19:50,9.008,35
5/28/17 19:52,9.004,35
5/28/17 19:54,9,35
5/28/17 19:56,9.011,35
5/28/17 19:58,9.011,35
5/28/17 20:00,9.016,35
5/28/17 20:02,9.018,35
5/28/17 20:04,9.008,35
5/28/17 20:06,8.99,35
5/28/17 20:08,8.984,35
5/28/17 20:10,8.98,35
5/28/17 20:12,8.952,35
5/28/17 20:14,8.942,35
5/28/17 20:16,8.951,35
5/28/17 20:18,8.968,35
5/28/17 20:20,8.963,35
5/28/17 20:22,8.967,35
5/28/17 20:24,8.964,35
5/28/17 20:26,8.971,35
5/28/17 20:28,8.97,35
5/28/17 20:30,8.966,35
5/28/17 20:32,8.95,35
5/28/17 20:34,8.96,35
5/28/17 20:36,8.95,35
5/28/17 20:38,8.941,35
5/28/17 20:40,8.932,35
5/28/17 20:42,8.908,35
5/28/17 20:44,8.893,35
5/28/17 20:46,8.887,35
5/28/17 20:48,8.885,35
5/28/17 20:50,8.878,35
5/28/17 20:52,8.87,35
5/28/17 20:54,8.871,35
5/28/17 20:56,8.88,35
5/28/17 20:58,8.874,35
5/28/17 21:00,8.874,35
5/28/17 21:02,8.869,35
5/28/17 21:04,8.872,35
5/28/17 21:06,8.862,35
5/28/17 21:08,8.857,35
5/28/17 21:10,8.86,35
5/28/17 21:12,8.856,35
5/28/17 21:14,8.867,35
5/28/17 21:16,8.87,35
5/28/17 21:18,8.853,35
5/28/17 21:20,8.874,35
5/28/17 21:22,8.854,35
5/28/17 21:24,8.867,35
5/28/17 21:26,8.862,35
5/28/17 21:28,8.863,35
5/28/17 21:30,8.857,35
5/28/17 21:32,8.855,35
5/28/17 21:34,8.849,35
5/28/17 21:36,8.855,35
5/28/17 21:38,8.851,35
5/28/17 21:40,8.85,35
